city,brand,model,href,price,year,mileage,body_type,colour,engine_info,credit_per_month,transmission,drive,hand_drive,condition,owners_num,doc_unique
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096696772-aff4e27c/,590 000 ₽,2016,45 911 км,седан,серый,1.4 л / 107 л.с. / Бензин,3 371 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096706088-2dc4a6b5/,459 990 ₽,2013,55 078 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 371 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096708886-17b2840f/,300 000 ₽,2010,195 000 км,седан,синий,1.4 л / 97 л.с. / Бензин,2 183 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096730676-0f6af46b/,399 990 ₽,2013,181 670 км,хэтчбек 5 дв.,серебристый,1.4 л / 107 л.с. / Бензин,3 371 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096731762-9df23e24/,560 000 ₽,2017,14 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,3 875 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096788774-62080696/,429 990 ₽,2013,108 034 км,седан,серый,1.6 л / 123 л.с. / Бензин,3 875 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096789958-014f415f/,895 000 ₽,2018,59 834 км,седан,красный,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096790902-5e3aa23c/,459 990 ₽,2013,96 516 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 875 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096895762-5c4d9294/,670 000 ₽,2015,79 000 км,седан,бежевый,1.6 л / 123 л.с. / Бензин,3 875 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096902684-4bb40592/,699 000 ₽,2017,59 442 км,хэтчбек 5 дв.,синий,1.4 л / 100 л.с. / Бензин,2 250 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096904666-b397904d/,825 000 ₽,2018,49 850 км,хэтчбек 5 дв.,синий,1.6 л / 123 л.с. / Бензин,3 875 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096992912-d7d40cba/,650 000 ₽,2016,32 000 км,седан,коричневый,1.6 л / 123 л.с. / Бензин,3 875 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097010878-033db9d5/,660 000 ₽,2017,58 040 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 875 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097063924-16d339f3/,385 000 ₽,2011,88 000 км,хэтчбек 5 дв.,синий,1.4 л / 95 л.с. / Бензин,2 138 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097081900-eec00042/,425 000 ₽,2011,149 000 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,3 875 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097111536-8c5f0301/,700 000 ₽,2017,28 100 км,седан,красный,1.6 л / 123 л.с. / Бензин,3 875 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097142638-65cf73b3/,430 000 ₽,2013,95 000 км,седан,серебристый,1.4 л / 107 л.с. / Бензин,3 210 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
nizhniy_novgorod,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097164442-e9f4ce9c/,490 000 ₽,2015,50 200 км,седан,голубой,1.4 л / 107 л.с. / Бензин,3 371 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
