city,brand,model,price,year,mileage,body_type,colour,annual_car_tax,transmission,drive,hand_drive,owners_num,doc_unique,engine_type,volume,horsepower
nizhniy_novgorod,hyundai,solaris,800000.0,2016,14500.0,седан,белый,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,445000.0,2015,107851.0,седан,белый,3371.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,510000.0,2014,121000.0,седан,чёрный,3690.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,345000.0,2011,180008.0,хэтчбек 5 дв.,синий,3210.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,477000.0,2014,159152.0,седан,белый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,400000.0,2014,179000.0,седан,синий,3371.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,465000.0,2016,84352.0,седан,белый,3371.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,465000.0,2013,55000.0,седан,серый,3690.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,760000.0,2017,56000.0,седан,серебристый,2250.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,595000.0,2017,79000.0,седан,белый,1500.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,720000.0,2019,9.0,седан,серебристый,1000.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,620000.0,2015,44500.0,хэтчбек 5 дв.,бежевый,3210.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,300000.0,2013,400000.0,седан,синий,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,750000.0,2018,10800.0,седан,белый,2250.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,500000.0,2013,97000.0,седан,чёрный,2460.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,420000.0,2011,140000.0,седан,серебристый,3210.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,725000.0,2017,59000.0,седан,синий,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,520000.0,2015,146538.0,седан,красный,3690.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,440000.0,2011,73100.0,хэтчбек 5 дв.,голубой,3690.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,430000.0,2011,140000.0,седан,фиолетовый,3371.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,660000.0,2017,110000.0,седан,оранжевый,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,495000.0,2013,68000.0,хэтчбек 5 дв.,фиолетовый,3210.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,540000.0,2014,84000.0,седан,серебристый,3690.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,700000.0,2017,7000.0,седан,оранжевый,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,405000.0,2012,168000.0,седан,белый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,480000.0,2011,138000.0,седан,фиолетовый,2460.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,420000.0,2011,160000.0,седан,фиолетовый,3371.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,490000.0,2013,140000.0,седан,белый,2460.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,470000.0,2013,98000.0,седан,белый,3210.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,650000.0,2017,72000.0,седан,белый,2250.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,389800.0,2012,160000.0,седан,чёрный,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,355000.0,2011,115250.0,седан,белый,2140.0,механическая,передний,Левый,2,Дубликат,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,410000.0,2015,197000.0,седан,белый,3371.0,механическая,передний,Левый,2,Дубликат,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,480000.0,2014,75000.0,седан,чёрный,2460.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,430000.0,2013,70000.0,хэтчбек 5 дв.,белый,3210.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,580000.0,2015,61000.0,седан,серебристый,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,535000.0,2015,54000.0,хэтчбек 5 дв.,белый,2140.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,415000.0,2014,137000.0,седан,чёрный,3875.0,механическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,749749.0,2018,22840.0,седан,чёрный,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,675000.0,2015,39000.0,седан,коричневый,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,380000.0,2012,167000.0,седан,чёрный,2996.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,520000.0,2014,53000.0,седан,бежевый,3210.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,415000.0,2012,149227.0,седан,синий,2140.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,430000.0,2011,105000.0,седан,серебристый,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,470000.0,2014,150000.0,седан,оранжевый,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,375000.0,2013,97000.0,седан,серебристый,3371.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,619990.0,2016,76578.0,седан,белый,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,669990.0,2017,86750.0,седан,белый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,500000.0,2014,133000.0,седан,белый,2460.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,589990.0,2014,98036.0,седан,серебристый,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,750000.0,2018,50000.0,седан,белый,2460.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,395000.0,2010,114000.0,седан,серый,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,375000.0,2011,120000.0,седан,золотистый,3210.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,405000.0,2011,125000.0,хэтчбек 5 дв.,красный,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,550000.0,2016,38000.0,седан,серебристый,3875.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,735000.0,2018,13300.0,седан,белый,2250.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,410000.0,2011,128000.0,седан,бежевый,3210.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,599999.0,2016,90000.0,седан,чёрный,3210.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,670000.0,2018,51000.0,седан,чёрный,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,600000.0,2016,50000.0,седан,чёрный,3444.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,359000.0,2011,153000.0,седан,серый,3210.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,365000.0,2011,110000.0,седан,чёрный,3875.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,395000.0,2011,173000.0,седан,белый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,420000.0,2014,127084.0,хэтчбек 5 дв.,фиолетовый,3371.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,445000.0,2013,130000.0,седан,чёрный,3210.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,390000.0,2011,130000.0,хэтчбек 5 дв.,красный,3690.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,750000.0,2017,30273.0,седан,чёрный,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,550000.0,2012,99000.0,седан,голубой,3875.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,385000.0,2011,118000.0,седан,белый,3371.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,399999.0,2012,105000.0,седан,голубой,3371.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,780000.0,2017,71000.0,седан,чёрный,2460.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,399000.0,2011,203000.0,седан,фиолетовый,3371.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,437000.0,2012,123000.0,седан,серебристый,3690.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,525000.0,2016,60000.0,седан,белый,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,830000.0,2017,23000.0,седан,красный,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,730000.0,2017,90000.0,седан,белый,3690.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,515000.0,2015,197000.0,седан,белый,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,690000.0,2017,51000.0,седан,серый,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,650000.0,2017,56000.0,седан,чёрный,3690.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,450000.0,2012,72000.0,седан,серый,3875.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,415000.0,2011,199000.0,седан,серебристый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,500000.0,2014,130000.0,седан,белый,3690.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,649000.0,2016,46520.0,седан,серебристый,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,700000.0,2016,44336.0,хэтчбек 5 дв.,красный,3690.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,420000.0,2013,153000.0,седан,белый,3690.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,610000.0,2016,113000.0,седан,белый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,630000.0,2015,83000.0,седан,коричневый,3690.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,349990.0,2011,188480.0,седан,белый,3875.0,механическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,470000.0,2013,126298.0,седан,белый,3690.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,400000.0,2013,245000.0,хэтчбек 5 дв.,голубой,3371.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,500000.0,2014,130000.0,седан,фиолетовый,3210.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,680000.0,2017,38000.0,седан,чёрный,3875.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,350000.0,2012,300000.0,седан,голубой,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,850000.0,2019,10000.0,седан,белый,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,340000.0,2011,121200.0,седан,серебристый,3371.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,520000.0,2014,105000.0,седан,красный,3371.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,420000.0,2011,162000.0,хэтчбек 5 дв.,синий,3690.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,455000.0,2014,139000.0,седан,серый,3690.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,425000.0,2011,106000.0,седан,голубой,3210.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,410000.0,2011,77000.0,хэтчбек 5 дв.,красный,3444.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,460000.0,2011,75000.0,седан,белый,3875.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,650000.0,2015,145000.0,седан,чёрный,2460.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,395000.0,2011,123319.0,хэтчбек 5 дв.,серый,3371.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,419990.0,2013,128032.0,хэтчбек 5 дв.,белый,3371.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,405000.0,2012,151000.0,хэтчбек 5 дв.,серый,3371.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,480000.0,2016,88000.0,седан,коричневый,3371.0,автоматическая,передний,Левый,1,Дубликат,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,620000.0,2014,79031.0,седан,синий,3690.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,399999.0,2011,160000.0,седан,синий,2140.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,375000.0,2011,110500.0,седан,бежевый,3371.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,595000.0,2016,116000.0,седан,коричневый,3690.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,495000.0,2014,51000.0,седан,оранжевый,3371.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,470000.0,2011,77886.0,седан,серебристый,3690.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,526000.0,2016,23000.0,хэтчбек 5 дв.,серый,3210.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,815000.0,2019,15838.0,седан,чёрный,3875.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,450000.0,2012,132500.0,седан,серый,3690.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,575000.0,2015,106000.0,седан,красный,3690.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,440000.0,2011,111898.0,седан,белый,3875.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,720000.0,2017,37149.0,седан,чёрный,2460.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,400000.0,2011,137000.0,седан,красный,3875.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,425000.0,2013,140000.0,седан,фиолетовый,3210.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,390000.0,2012,142000.0,хэтчбек 5 дв.,белый,3875.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,450000.0,2013,115500.0,седан,белый,3371.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,389990.0,2011,125684.0,седан,серый,3371.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,469990.0,2013,97107.0,хэтчбек 5 дв.,белый,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,510000.0,2016,85000.0,седан,белый,3690.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,519000.0,2015,78000.0,седан,белый,3875.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,420000.0,2012,125000.0,седан,голубой,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,505000.0,2014,55150.0,седан,фиолетовый,3690.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,470000.0,2014,46000.0,седан,чёрный,3210.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,699000.0,2017,57000.0,седан,чёрный,3690.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,620000.0,2016,108000.0,седан,синий,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,425000.0,2013,162053.0,седан,чёрный,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,435000.0,2012,105000.0,седан,серебристый,3444.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,839000.0,2017,45900.0,седан,белый,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,520000.0,2016,66000.0,седан,чёрный,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,378000.0,2011,144444.0,седан,чёрный,3875.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,480000.0,2014,125000.0,хэтчбек 5 дв.,белый,3690.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,680000.0,2017,99000.0,седан,серебристый,2250.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,740000.0,2017,24000.0,седан,серебристый,2250.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,450000.0,2014,69000.0,седан,коричневый,3371.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,410000.0,2011,174448.0,седан,серебристый,3210.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,649990.0,2015,40877.0,седан,красный,3875.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,410000.0,2012,153120.0,седан,синий,2460.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,579000.0,2015,115289.0,седан,чёрный,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,380000.0,2012,270000.0,седан,серый,3371.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,570000.0,2014,120000.0,седан,белый,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,575000.0,2015,120000.0,седан,коричневый,3875.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,430000.0,2011,135000.0,хэтчбек 5 дв.,бежевый,2140.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,605000.0,2015,80306.0,седан,серебристый,3690.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,420000.0,2011,189000.0,седан,чёрный,3371.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,460000.0,2013,121000.0,хэтчбек 5 дв.,чёрный,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,420000.0,2013,140000.0,седан,белый,3371.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,695000.0,2017,75000.0,седан,белый,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,520000.0,2014,95000.0,седан,оранжевый,3371.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,405000.0,2011,125000.0,седан,голубой,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,440000.0,2012,130000.0,седан,фиолетовый,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,530000.0,2015,117000.0,седан,белый,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,359990.0,2015,107129.0,седан,серебристый,3371.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,530000.0,2014,82800.0,седан,серый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,590000.0,2014,83500.0,седан,белый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,355000.0,2011,180000.0,седан,серебристый,3875.0,механическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,719990.0,2017,28836.0,седан,серый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,470000.0,2012,106000.0,седан,серый,2460.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,310000.0,2013,140000.0,седан,белый,3444.0,механическая,передний,Левый,1,Дубликат,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,465000.0,2014,123148.0,седан,чёрный,3875.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,470000.0,2013,119000.0,седан,чёрный,3371.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,650000.0,2018,49200.0,седан,серый,2250.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,709000.0,2017,34126.0,седан,белый,2250.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
nizhniy_novgorod,hyundai,solaris,510000.0,2015,129000.0,седан,серебристый,3875.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,385000.0,2011,157000.0,седан,синий,3875.0,механическая,передний,Левый,3,Дубликат,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,755000.0,2018,32090.0,седан,белый,3875.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,560000.0,2014,86000.0,седан,синий,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,380000.0,2011,125000.0,седан,серый,3371.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
nizhniy_novgorod,hyundai,solaris,699000.0,2017,25248.0,седан,белый,3875.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,590000.0,2015,102000.0,седан,белый,2460.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
nizhniy_novgorod,hyundai,solaris,399990.0,2011,172946.0,седан,серый,3371.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
